loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,loan_status,purpose,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,policy_code,application_type,acc_now_delinq,chargeoff_within_12_mths,delinq_amnt,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit
12500,12500,12500,36 months,7.49%,388.78,A,RN BSN Mgr Administrator,2 years,MORTGAGE,35000,Source Verified,0,debt_consolidation,538xx,WI,33.63,0,Feb-99,1,,,25,0,19447,26.20%,49,f,0,0,1,INDIVIDUAL,0,0,0,0,0,99946,29904,55700
3000,3000,3000,36 months,12.39%,100.21,C,Patient Accounting,8 years,RENT,36000,Not Verified,0,debt_consolidation,349xx,FL,14.53,0,2-Feb,1,39,,8,0,3506,48%,19,w,0,0,1,INDIVIDUAL,0,0,0,0,0,57510,79580,2200
1000,1000,1000,36 months,15.59%,34.96,D,Security Officer,7 years,RENT,35000,Not Verified,0,other,601xx,IL,20.51,0,Mar-97,1,,,8,0,9627,57.60%,17,w,0,0,1,INDIVIDUAL,0,0,0,0,0,21700,13827,12500
19000,19000,19000,36 months,6.03%,578.28,A,parole officer,1 year,OWN,75000,Not Verified,0,credit_card,017xx,MA,15.12,0,Oct-95,0,42,,16,0,19985,34%,35,f,0,0,1,INDIVIDUAL,0,0,0,0,0,243171,43489,52000
9600,9600,9600,36 months,11.44%,316.3,B,Teacher,10+ years,RENT,60000,Not Verified,0,debt_consolidation,907xx,CA,16.7,0,Feb-95,0,39,,10,0,12062,46.80%,21,f,0,0,1,INDIVIDUAL,0,0,0,0,0,64371,50360,16400
11200,11200,11200,36 months,13.66%,380.95,C,Operator,10+ years,RENT,55000,Not Verified,0,debt_consolidation,956xx,CA,2.68,0,2-May,0,,,2,0,4501,90%,4,f,0,0,1,INDIVIDUAL,0,0,0,0,0,5000,4501,5000
10500,10500,10500,36 months,6.03%,319.58,A,"Environmental Health Specialist, Senior",10+ years,MORTGAGE,42000,Not Verified,0,debt_consolidation,230xx,VA,13.95,0,Oct-97,0,60,,7,0,10395,52%,23,f,0,0,1,INDIVIDUAL,0,0,0,0,0,161970,24603,18400
3100,3100,3100,36 months,8.67%,98.11,B,Forklift,10+ years,OWN,56000,Not Verified,0,debt_consolidation,350xx,AL,17.75,0,2-Apr,0,,,6,0,7229,81.20%,17,w,0,0,1,INDIVIDUAL,0,0,0,0,0,25609,15954,5200
12000,12000,12000,36 months,12.39%,400.82,C,Advanced Medical Support Assistant,3 years,RENT,36000,Not Verified,0,debt_consolidation,132xx,NY,14.77,0,5-Jan,2,,,13,0,13649,42.10%,31,f,0,0,1,INDIVIDUAL,0,0,0,0,0,135536,13649,9700
2500,2500,2500,36 months,9.49%,80.08,B,Helciopter Instructor Pilot,3 years,MORTGAGE,260000,Verified,0,home_improvement,773xx,TX,11.18,1,Sep-96,1,23,,14,0,33963,92%,36,f,0,0,1,INDIVIDUAL,0,0,0,0,0,626539,98625,35900
27200,27200,27200,36 months,12.39%,908.51,C,Passport Personalization Specialist,5 years,MORTGAGE,129000,Source Verified,1,home_improvement,856xx,AZ,22.68,0,Dec-88,0,50,,24,0,30594,49.90%,49,w,0,0,1,INDIVIDUAL,0,0,0,0,0,399934,122922,14700
8000,8000,8000,36 months,17.14%,285.78,D,Dept Manager,3 years,RENT,27000,Not Verified,0,debt_consolidation,028xx,RI,21.38,0,May-93,0,52,,7,0,12389,97.60%,23,f,0,0,1,INDIVIDUAL,0,0,0,0,0,134600,16156,12700
21600,21600,21600,36 months,8.19%,678.77,A,flight attendant,10+ years,MORTGAGE,69000,Source Verified,0,debt_consolidation,080xx,NJ,15.76,3,Jul-93,0,5,,15,0,18847,80.20%,29,w,0,0,1,INDIVIDUAL,0,0,0,0,0,251889,23821,17800
6025,6025,6025,36 months,17.14%,215.23,D,Substitute Teacher,< 1 year,RENT,16500,Not Verified,1,debt_consolidation,303xx,GA,6.25,0,Mar-99,1,,53,10,1,2854,92.10%,17,f,0,0,1,INDIVIDUAL,0,0,0,1,0,100199,105718,3100
10000,10000,10000,36 months,14.31%,343.29,C,Software Engineer,10+ years,MORTGAGE,154000,Not Verified,0,debt_consolidation,081xx,NJ,22.46,0,May-89,3,,,8,0,52023,94.60%,27,w,0,0,1,INDIVIDUAL,0,0,0,0,0,310707,102868,55000
20000,20000,20000,36 months,15.99%,703.05,D,Senior Software Developer,1 year,MORTGAGE,90000,Verified,0,debt_consolidation,750xx,TX,14.21,2,Aug-90,0,8,,6,0,351,7.30%,17,f,0,0,1,INDIVIDUAL,0,0,0,0,0,194476,29322,400
12000,12000,12000,36 months,15.59%,419.46,D,Registered Nurse,< 1 year,RENT,45000,Not Verified,0,house,381xx,TN,10.51,0,2-Feb,1,29,,12,0,926,10%,33,f,0,0,1,INDIVIDUAL,0,0,0,0,0,79681,71184,6800
10000,10000,10000,36 months,10.49%,324.98,B,Manager - International Services,2 years,RENT,55000,Source Verified,0,credit_card,641xx,MO,30.87,0,Jul-86,1,,,8,0,22060,55.40%,18,w,0,0,1,INDIVIDUAL,0,0,0,0,0,73800,41696,33800
22825,22825,22825,36 months,8.67%,722.33,B,meterial damage adjuster,4 years,MORTGAGE,65000,Source Verified,0,credit_card,451xx,OH,30.98,0,Nov-83,0,,,19,0,36820,57.80%,44,w,0,0,1,INDIVIDUAL,0,0,0,0,0,340287,75630,62727
13000,13000,13000,36 months,7.49%,404.33,A,Primary Member,7 years,MORTGAGE,72000,Source Verified,0,debt_consolidation,762xx,TX,16.33,0,Feb-80,0,,56,11,1,7313,31.40%,50,w,0,0,1,INDIVIDUAL,0,0,0,1,0,49825,24476,4900
8000,8000,8000,36 months,9.49%,256.23,B,Computer Support,10+ years,OWN,100200,Not Verified,0,debt_consolidation,857xx,AZ,2.93,0,2-Apr,1,,,2,0,8847,59%,11,w,0,0,1,INDIVIDUAL,0,0,0,0,0,15000,8847,15000
28000,28000,28000,36 months,8.19%,879.88,A,Pharmacist,2 years,RENT,100000,Source Verified,0,credit_card,606xx,IL,19.92,0,1-Jan,1,,,22,0,48323,70.90%,45,w,0,0,1,INDIVIDUAL,0,0,0,0,0,366963,201310,61800
6000,6000,6000,36 months,9.49%,192.17,B,Guest Service Representative,3 years,RENT,30000,Source Verified,0,credit_card,109xx,NY,22.32,1,4-Mar,1,9,,9,0,5861,61.70%,20,f,0,0,1,INDIVIDUAL,0,0,0,0,0,28420,24555,9500
7075,7075,7075,36 months,15.59%,247.31,D,General Manager,10+ years,MORTGAGE,50000,Source Verified,0,debt_consolidation,735xx,OK,5.11,0,4-Jun,0,27,,15,0,3583,89.60%,37,w,0,0,1,INDIVIDUAL,0,0,0,0,0,140550,36763,2500
16000,16000,16000,36 months,12.39%,534.42,C,Store Manager,5 years,RENT,65000,Source Verified,0,debt_consolidation,945xx,CA,11.69,0,1-May,0,39,,21,0,6222,68.40%,30,f,0,0,1,INDIVIDUAL,0,0,0,0,0,87310,73090,4800
9550,9550,9550,36 months,19.99%,354.87,E,Election Official,10+ years,OWN,37000,Source Verified,0,debt_consolidation,199xx,DE,31.5,1,Feb-98,1,13,,7,0,44692,34.60%,25,f,0,0,1,INDIVIDUAL,0,0,0,0,0,242902,45891,0
25000,25000,25000,36 months,16.49%,884.99,D,Grants Program Manager,7 years,MORTGAGE,80225,Verified,0,debt_consolidation,982xx,WA,26.18,1,Sep-89,1,22,,22,0,17434,66.50%,40,f,0,0,1,INDIVIDUAL,0,0,0,0,0,337444,40690,11500
18000,18000,18000,36 months,6.99%,555.71,A,Chauffeur,4 years,RENT,72020,Not Verified,0,debt_consolidation,100xx,NY,13.56,0,Oct-99,0,43,,5,0,14411,69.60%,16,f,0,0,1,INDIVIDUAL,0,0,0,0,0,21290,14629,20700
6000,6000,6000,36 months,8.67%,189.88,B,purchasing agent,3 years,MORTGAGE,45000,Not Verified,0,debt_consolidation,604xx,IL,16.27,1,Jun-88,1,22,40,11,1,6468,57.70%,34,f,0,0,1,INDIVIDUAL,0,0,0,0,0,149000,99528,8200
5000,5000,5000,36 months,11.99%,166.05,B,,n/a,MORTGAGE,100000,Not Verified,1,home_improvement,217xx,MD,10.31,3,1-Nov,1,4,,10,0,11911,50.30%,20,f,0,0,1,INDIVIDUAL,0,0,0,0,0,348511,26121,20800
19075,19075,19075,36 months,16.49%,675.25,D,Manager,10+ years,MORTGAGE,65000,Not Verified,1,debt_consolidation,334xx,FL,20.16,0,Sep-96,0,48,,23,0,19404,49.20%,35,f,0,0,1,INDIVIDUAL,0,0,0,0,0,60669,30024,25900
9725,9725,9725,36 months,16.49%,344.26,D,,n/a,MORTGAGE,22296,Verified,0,home_improvement,958xx,CA,11.57,1,Aug-77,1,12,,6,0,6538,35.20%,11,w,0,0,1,INDIVIDUAL,0,0,0,0,0,18600,6538,13900
21250,21250,21250,36 months,14.31%,729.48,C,Team Leader,10+ years,RENT,70000,Source Verified,0,debt_consolidation,920xx,CA,20.55,1,Sep-99,0,14,,7,0,1520,6.50%,29,f,0,0,1,INDIVIDUAL,0,0,0,0,0,84582,46284,0
10000,10000,10000,36 months,8.67%,316.47,B,auditor,10+ years,MORTGAGE,70000,Not Verified,1,debt_consolidation,144xx,NY,8.06,4,Oct-96,0,6,,10,0,7417,46.60%,31,f,0,0,1,INDIVIDUAL,0,0,0,0,0,157655,14184,15500
10000,10000,10000,36 months,13.66%,340.13,C,Licensed Banker/Broker Associate,< 1 year,RENT,57660,Verified,0,credit_card,941xx,CA,6.51,0,6-Oct,0,24,,8,0,8378,22.50%,13,f,0,0,1,INDIVIDUAL,0,0,0,0,0,190000,161178,37200
6300,6300,6300,36 months,14.99%,218.37,C,Bus Office Spec,7 years,MORTGAGE,36000,Source Verified,0,debt_consolidation,630xx,MO,18.83,4,Mar-95,2,3,,13,0,4321,23.20%,27,w,0,0,1,INDIVIDUAL,0,0,0,0,0,78655,12846,3000
7000,7000,7000,36 months,12.99%,235.83,C,Software engineer,1 year,RENT,52000,Verified,0,credit_card,600xx,IL,22.11,0,9-Jun,3,,,9,0,5043,37.40%,12,w,0,0,1,INDIVIDUAL,0,0,0,0,0,51563,34915,5000
6000,6000,6000,36 months,15.99%,210.92,D,Merchandiser,2 years,OWN,32000,Not Verified,1,debt_consolidation,296xx,SC,13.13,0,7-Apr,1,,,16,0,7661,81.50%,18,w,0,0,1,INDIVIDUAL,0,0,0,0,0,54650,60669,4700
11500,11500,11500,36 months,16.49%,407.1,D,Administrative Assistant,4 years,MORTGAGE,32000,Verified,0,credit_card,481xx,MI,15.34,0,6-Apr,0,,,12,0,13894,40.90%,19,w,0,0,1,INDIVIDUAL,0,0,0,0,0,138000,13894,23100
15000,15000,15000,36 months,6.03%,456.54,A,Technical Writer,2 years,MORTGAGE,160000,Not Verified,0,home_improvement,199xx,DE,11.29,0,Aug-99,0,81,13,10,1,8105,75.70%,27,w,0,0,1,INDIVIDUAL,0,0,0,0,0,268007,76519,10700
9000,9000,9000,36 months,9.49%,288.26,B,Police Sergeant,10+ years,RENT,115000,Source Verified,0,debt_consolidation,919xx,CA,9.06,0,Mar-96,0,,59,10,1,7638,58.30%,40,w,0,0,1,INDIVIDUAL,0,0,0,1,0,43939,32137,6700
12000,12000,12000,36 months,7.49%,373.22,A,Pressure control supervisor,< 1 year,MORTGAGE,150000,Not Verified,1,home_improvement,705xx,LA,7.72,0,May-00,1,58,,5,0,7901,62.20%,19,f,0,0,1,INDIVIDUAL,0,0,0,0,0,337820,56111,12700
7575,7575,7575,36 months,17.14%,270.6,D,,n/a,RENT,24000,Verified,1,other,220xx,VA,35.27,4,Sep-98,0,4,,9,0,2372,24.50%,32,w,0,0,1,INDIVIDUAL,0,0,0,0,0,32627,22108,7200
10000,10000,10000,36 months,8.19%,314.25,A,Statistician,1 year,RENT,68500,Not Verified,0,credit_card,787xx,TX,14.96,0,Sep-00,0,,,7,0,11807,62.80%,36,w,0,0,1,INDIVIDUAL,0,0,0,0,0,157394,148127,18800
10000,10000,10000,36 months,12.39%,334.01,C,Registered nurse,10+ years,RENT,80000,Not Verified,0,debt_consolidation,015xx,MA,17.07,0,Oct-90,0,,,10,0,34945,52.50%,23,w,0,0,1,INDIVIDUAL,0,0,0,0,0,100449,64946,39100
6000,6000,6000,36 months,11.99%,199.26,B,IT Sales Concultant,10+ years,MORTGAGE,118320,Not Verified,0,home_improvement,956xx,CA,14.25,0,5-May,1,43,,13,0,3624,37.40%,20,f,0,0,1,INDIVIDUAL,0,0,0,0,0,363973,115265,1000
7000,7000,7000,36 months,6.99%,216.11,A,Financial Advsior,2 years,MORTGAGE,50000,Source Verified,1,debt_consolidation,460xx,IN,19.95,0,Aug-93,0,76,53,12,2,7985,40.70%,24,w,0,0,1,INDIVIDUAL,0,0,0,2,0,232269,49073,14000
15000,15000,15000,36 months,8.19%,471.37,A,"Manager, Operations & Engineering",5 years,RENT,156000,Not Verified,0,debt_consolidation,930xx,CA,4.76,1,Jun-98,0,13,,10,0,10472,17.60%,14,w,0,0,1,INDIVIDUAL,0,0,0,0,0,82205,26202,52400
21925,21925,21925,36 months,6.49%,671.88,A,Oncology Pharmacist,6 years,MORTGAGE,165000,Source Verified,0,debt_consolidation,981xx,WA,14.93,0,Sep-91,0,,,14,0,74230,62.40%,47,f,0,0,1,INDIVIDUAL,0,0,0,0,0,452498,84448,79700
16300,16300,16300,36 months,14.31%,559.56,C,Forklift driver,10+ years,RENT,38000,Not Verified,0,debt_consolidation,992xx,WA,14.56,1,1-Jun,1,3,,10,0,9695,30.20%,19,w,0,0,1,INDIVIDUAL,0,0,0,0,0,47956,24719,16200
18000,18000,18000,36 months,13.66%,612.23,C,Senior Security Engineer,3 years,MORTGAGE,107500,Verified,0,debt_consolidation,322xx,FL,20.75,0,4-Dec,2,45,,22,0,18115,35.50%,33,w,0,0,1,INDIVIDUAL,0,0,0,0,0,286855,58249,28100
5750,5750,5750,36 months,14.99%,199.3,C,Charge inquires,3 years,RENT,23000,Source Verified,0,debt_consolidation,257xx,WV,29.28,0,4-Feb,0,,,25,0,8210,43.40%,50,w,0,0,1,INDIVIDUAL,0,0,0,0,0,59342,48767,11100
12000,12000,12000,36 months,13.66%,408.16,C,Associate Accountant,1 year,RENT,43000,Source Verified,0,debt_consolidation,161xx,PA,17.58,0,9-Aug,0,,,10,0,7290,35.40%,12,w,0,0,1,INDIVIDUAL,0,0,0,0,0,69830,54478,12200
14050,14050,14050,36 months,8.19%,441.51,A,Administrator III - Hearings Dept,< 1 year,RENT,30742,Not Verified,0,debt_consolidation,187xx,PA,15.46,0,Nov-00,0,,,9,0,17508,22.20%,12,f,0,0,1,INDIVIDUAL,0,0,0,0,0,79000,17508,78400
14000,14000,14000,36 months,6.03%,426.1,A,Massage Therapist,10+ years,RENT,30000,Source Verified,0,debt_consolidation,805xx,CO,26.96,0,Aug-94,0,,,11,0,9637,17.80%,28,w,0,0,1,INDIVIDUAL,0,0,0,0,0,69000,19159,51500
29000,29000,29000,36 months,18.54%,1056.3,E,Teacher,5 years,MORTGAGE,58500,Verified,1,debt_consolidation,442xx,OH,27.6,3,2-Sep,1,16,,11,0,22657,61.20%,39,f,0,0,1,INDIVIDUAL,0,0,0,0,0,218938,76453,37000
10000,10000,10000,36 months,9.49%,320.29,B,AP tech,< 1 year,RENT,35000,Source Verified,0,debt_consolidation,939xx,CA,23.46,0,7-Aug,0,,,8,0,7233,55.20%,9,f,0,0,1,INDIVIDUAL,0,0,0,0,0,44234,33798,6700
30000,30000,30000,36 months,8.67%,949.4,B,Director of Operations Support,10+ years,MORTGAGE,150000,Verified,0,credit_card,605xx,IL,15.78,0,Apr-77,1,50,,8,0,6820,24.80%,24,w,0,0,1,INDIVIDUAL,0,0,0,0,0,155638,111937,27500
25000,25000,25000,36 months,11.99%,830.24,B,Assistant Vice President,< 1 year,RENT,85000,Verified,0,debt_consolidation,920xx,CA,17.69,0,Aug-99,2,,,14,0,20615,25.30%,27,w,0,0,1,INDIVIDUAL,0,0,0,0,0,117076,51737,31300
8400,8400,8400,36 months,10.49%,272.99,B,E-6,8 years,RENT,90228,Not Verified,0,debt_consolidation,967xx,HI,22.06,1,7-Feb,1,18,,8,0,5921,29.50%,25,w,0,0,1,INDIVIDUAL,0,0,0,0,0,109455,92306,8000
10000,10000,10000,36 months,8.19%,314.25,A,Research engineer,2 years,MORTGAGE,82000,Not Verified,0,debt_consolidation,860xx,AZ,14.61,1,Mar-92,0,2,,15,0,26622,23.80%,34,w,0,0,1,INDIVIDUAL,0,0,0,0,0,356765,35198,86400
14400,14400,14400,36 months,9.49%,461.21,B,Teacher,10+ years,MORTGAGE,63000,Not Verified,0,debt_consolidation,992xx,WA,17.87,0,Feb-86,0,,,15,0,34079,68.40%,34,f,0,0,1,INDIVIDUAL,0,0,0,0,0,277910,46430,35400
18225,18225,18225,36 months,17.86%,657.6,D,RN,< 1 year,MORTGAGE,75000,Source Verified,0,debt_consolidation,563xx,MN,37.62,1,Apr-95,0,9,,17,0,44039,83.20%,40,f,0,0,1,INDIVIDUAL,0,0,0,0,0,392792,114697,24200
8000,8000,8000,36 months,12.99%,269.52,C,Escrow Service Representative,10+ years,RENT,44386.08,Not Verified,0,debt_consolidation,956xx,CA,14.55,0,3-Jul,0,62,97,7,1,6837,41.20%,17,w,0,0,1,INDIVIDUAL,0,0,0,1,0,32203,18636,0
5600,5600,5600,36 months,11.44%,184.51,B,Teacher,10+ years,MORTGAGE,105000,Not Verified,1,home_improvement,189xx,PA,18.15,0,Apr-91,1,,,11,0,49643,69.30%,21,f,0,0,1,INDIVIDUAL,0,0,0,0,0,445091,65490,54100
10000,10000,10000,36 months,7.49%,311.02,A,Public Information Manager,10+ years,RENT,47283,Not Verified,0,debt_consolidation,731xx,OK,4.57,1,Nov-84,0,6,,5,0,5615,36.70%,12,w,0,0,1,INDIVIDUAL,0,0,0,0,0,15300,5615,13600
12000,12000,12000,36 months,13.66%,408.16,C,Sales,10+ years,MORTGAGE,75000,Verified,0,credit_card,750xx,TX,27.97,0,Dec-87,0,33,,20,0,21614,31.80%,48,f,0,0,1,INDIVIDUAL,0,0,0,0,0,360031,96170,51300
20000,20000,20000,36 months,8.19%,628.49,A,Software Developer,2 years,MORTGAGE,108000,Source Verified,0,credit_card,496xx,MI,19.56,0,2-Apr,0,55,,22,0,22943,81.60%,55,w,0,0,1,INDIVIDUAL,0,0,0,0,0,315007,111279,18100
8500,8500,8500,36 months,7.49%,264.37,A,Engineer,10+ years,MORTGAGE,120000,Verified,0,home_improvement,917xx,CA,8.42,0,Apr-86,1,34,35,12,1,9174,34%,45,w,0,0,1,INDIVIDUAL,0,0,0,1,0,60788,27106,17700
12000,12000,12000,36 months,10.49%,389.98,B,Legal Assistant,5 years,RENT,48000,Source Verified,0,credit_card,080xx,NJ,22.83,0,1-Jun,0,,,11,0,46053,84.20%,21,w,0,0,1,INDIVIDUAL,0,0,0,0,0,54700,46053,39300
31675,31675,31675,36 months,19.99%,1177,E,LETTER CARRIER,10+ years,MORTGAGE,72000,Verified,1,debt_consolidation,206xx,MD,13.18,0,Aug-93,1,69,,8,0,33699,92.80%,23,f,0,0,1,INDIVIDUAL,0,0,0,0,0,405735,48353,36300
7000,7000,7000,36 months,15.99%,246.07,D,salesperson,4 years,RENT,24000,Source Verified,1,debt_consolidation,457xx,OH,23.95,0,8-May,1,38,,8,0,6271,49.20%,18,f,0,0,1,INDIVIDUAL,0,0,0,0,0,14655,11020,3600
15000,15000,15000,36 months,7.49%,466.53,A,welder,1 year,MORTGAGE,80000,Not Verified,0,debt_consolidation,770xx,TX,8.4,0,Sep-98,0,,,11,0,10200,35.10%,26,w,0,0,1,INDIVIDUAL,0,0,0,0,0,231832,20567,21000
10975,10975,10975,36 months,17.14%,392.06,D,Accounts Receivable,3 years,RENT,27686.4,Source Verified,0,debt_consolidation,924xx,CA,38.1,0,6-Sep,0,32,,6,0,3213,84.60%,11,f,0,0,1,INDIVIDUAL,0,0,0,0,0,42362,31736,3800
15000,15000,15000,36 months,8.67%,474.7,B,Registered Nurse,10+ years,MORTGAGE,108000,Source Verified,0,credit_card,774xx,TX,25.29,0,1-May,0,,,14,0,14391,31.40%,27,w,0,0,1,INDIVIDUAL,0,0,0,0,0,399992,106513,24000
3000,3000,3000,36 months,25.83%,120.61,G,,n/a,RENT,24000,Verified,1,car,422xx,KY,25.95,0,Jan-92,3,,,11,0,4116,54.90%,16,w,0,0,1,INDIVIDUAL,0,0,0,0,0,50155,17477,2800
12000,12000,12000,36 months,8.67%,379.76,B,PROJECT SPECIALIST,4 years,MORTGAGE,78000,Verified,0,credit_card,853xx,AZ,30.18,0,Dec-98,1,54,,25,0,22066,19%,65,f,0,0,1,INDIVIDUAL,0,0,0,0,0,220867,105756,94200
12000,12000,12000,36 months,6.99%,370.48,A,Loan Officer,6 years,RENT,80000,Source Verified,0,debt_consolidation,333xx,FL,17.97,2,Jan-88,0,9,,10,0,18964,75.60%,23,w,0,0,1,INDIVIDUAL,0,0,0,0,0,52122,23341,21700
20000,20000,20000,36 months,11.99%,664.2,B,general manager,10+ years,MORTGAGE,60000,Source Verified,1,debt_consolidation,482xx,MI,30.04,0,2-Jan,0,,,19,0,26917,69.60%,25,f,0,0,1,INDIVIDUAL,0,0,0,0,0,167406,46433,20800
12000,12000,12000,36 months,8.19%,377.09,A,physician assistant,1 year,MORTGAGE,142000,Verified,0,debt_consolidation,734xx,OK,10.23,0,1-Nov,0,34,109,15,1,8580,29.10%,52,w,0,0,1,INDIVIDUAL,0,0,0,1,0,692585,203359,18200
8000,8000,8000,36 months,8.67%,253.18,B,RN,1 year,MORTGAGE,60000,Verified,0,debt_consolidation,341xx,FL,26.54,0,4-Jun,2,,,17,0,12566,33.20%,22,f,0,0,1,INDIVIDUAL,0,0,0,0,0,368845,61408,16300
11000,11000,11000,36 months,12.39%,367.41,C,Pump Operator,5 years,MORTGAGE,80000,Not Verified,0,debt_consolidation,703xx,LA,12.86,0,9-Jan,2,,,15,0,9484,29.10%,22,f,0,0,1,INDIVIDUAL,0,0,0,0,0,202719,46115,13400
4000,4000,4000,36 months,10.49%,130,B,Finance/Office Assistant,1 year,RENT,38000,Not Verified,0,car,028xx,RI,20.59,0,Jun-00,0,,,7,0,11627,73.60%,13,f,0,0,1,INDIVIDUAL,0,0,0,0,0,60999,42579,14800
6775,6775,6775,36 months,17.86%,244.46,D,Veterinary Assistant,10+ years,RENT,17000,Source Verified,0,debt_consolidation,100xx,NY,33.19,0,3-Nov,0,,,11,0,10458,54.80%,17,w,0,0,1,INDIVIDUAL,0,0,0,0,0,19100,10458,8100
10500,10500,10500,36 months,12.39%,350.71,C,Route Sales Representative,10+ years,RENT,55000,Not Verified,0,debt_consolidation,301xx,GA,3.27,1,1-Aug,0,14,97,4,1,5611,85%,13,w,0,0,1,INDIVIDUAL,0,0,0,1,0,6100,5611,5000
10000,10000,10000,36 months,12.99%,336.9,C,Lawyer,1 year,RENT,64000,Not Verified,0,credit_card,101xx,NY,15.62,0,5-Jan,0,,,5,0,30281,75.30%,11,w,0,0,1,INDIVIDUAL,0,0,0,0,0,197721,187802,40200
3200,3200,3200,36 months,12.39%,106.89,C,server,< 1 year,MORTGAGE,55000,Source Verified,0,home_improvement,840xx,UT,4,1,10-Apr,1,20,10,9,2,7205,30.80%,9,w,0,0,1,INDIVIDUAL,0,0,0,0,0,205049,7205,22500
12000,12000,12000,36 months,12.99%,404.27,C,Analyst,10+ years,MORTGAGE,140000,Source Verified,0,credit_card,335xx,FL,20.42,3,Aug-92,1,5,,15,0,42380,94.80%,31,w,0,0,1,INDIVIDUAL,0,0,0,0,0,543273,105988,1600
6000,6000,6000,36 months,12.39%,200.41,C,Project Manager,10+ years,MORTGAGE,96000,Verified,1,medical,074xx,NJ,26.88,1,Apr-87,3,21,,26,0,70557,76.90%,46,w,0,0,1,INDIVIDUAL,0,0,0,0,0,326692,75590,81000
24125,24125,24125,36 months,13.66%,820.56,C,,n/a,MORTGAGE,52494,Verified,0,debt_consolidation,052xx,VT,20.6,0,Feb-92,0,,,10,0,27108,73.30%,20,f,0,0,1,INDIVIDUAL,0,0,0,0,0,185246,40885,21500
20750,20750,20750,36 months,8.67%,656.67,B,Mortgage Underwriter,6 years,MORTGAGE,82000,Verified,0,debt_consolidation,272xx,NC,21.16,0,Apr-90,0,,,13,0,10216,30.50%,29,f,0,0,1,INDIVIDUAL,0,0,0,0,0,241861,49485,3900
15500,15500,15500,36 months,10.49%,503.72,B,Bartender,10+ years,MORTGAGE,60000,Not Verified,0,debt_consolidation,334xx,FL,19.44,0,Feb-98,0,35,,16,0,23679,60.90%,25,f,0,0,1,INDIVIDUAL,0,0,0,0,0,201591,35383,30000
15350,15350,15350,36 months,9.49%,491.64,B,Supervisor,7 years,MORTGAGE,53500,Not Verified,0,debt_consolidation,633xx,MO,17.99,0,2-Dec,0,,,11,0,15307,69.90%,37,w,0,0,1,INDIVIDUAL,0,0,0,0,0,150579,26915,14800
24300,24300,24300,36 months,11.99%,807,B,,n/a,RENT,69120,Not Verified,1,debt_consolidation,920xx,CA,6.88,0,Sep-93,0,,,5,0,19746,77.10%,6,f,0,0,1,INDIVIDUAL,0,0,0,0,0,25600,19746,18400
9600,9600,9600,36 months,12.39%,320.65,C,Ag Teacher,8 years,MORTGAGE,44000,Not Verified,0,debt_consolidation,747xx,OK,15.22,1,Jul-00,1,6,,9,0,6352,42.30%,22,w,0,0,1,INDIVIDUAL,0,0,0,0,0,106515,10091,4400
12000,12000,12000,36 months,9.49%,384.34,B,Bilingual teacher,2 years,OWN,53467,Not Verified,0,credit_card,069xx,CT,15.2,0,6-Feb,1,51,,24,0,7548,45.20%,32,f,0,0,1,INDIVIDUAL,0,0,0,0,0,98866,83747,12000
8800,8800,8800,36 months,12.39%,293.93,C,Courier,10+ years,RENT,33000,Verified,0,credit_card,606xx,IL,9.13,0,4-Nov,1,,,3,0,8253,86.90%,4,w,0,0,1,INDIVIDUAL,0,0,0,0,0,9500,8253,9500
12100,12100,12100,36 months,14.99%,419.4,C,President,10+ years,MORTGAGE,75000,Source Verified,0,home_improvement,462xx,IN,14.69,0,Oct-92,0,,36,6,4,2259,33.70%,14,f,0,0,1,INDIVIDUAL,0,0,0,1,3,124989,34721,6700
10000,10000,10000,36 months,12.99%,336.9,C,Noncommissioned in Charge,10+ years,MORTGAGE,70000,Not Verified,0,credit_card,796xx,TX,25.99,4,May-99,2,5,,17,0,16369,41.50%,43,w,0,0,1,INDIVIDUAL,0,1,0,0,0,237101,64492,500
20000,20000,20000,36 months,11.99%,664.2,B,Administrative,10+ years,MORTGAGE,53337,Source Verified,0,debt_consolidation,121xx,NY,27.23,0,Nov-93,0,,60,14,1,9781,60.80%,47,f,0,0,1,INDIVIDUAL,0,0,0,1,0,145019,52905,7300
12000,12000,11975,36 months,9.49%,384.34,B,Training specialist,< 1 year,MORTGAGE,55000,Source Verified,0,debt_consolidation,151xx,PA,26.82,0,6-Oct,1,,,16,0,11351,47.50%,22,f,0,0,1,INDIVIDUAL,0,0,0,0,0,72198,54720,16400
5000,5000,5000,36 months,11.99%,166.05,B,C&S Helper,2 years,RENT,52000,Source Verified,0,credit_card,191xx,PA,14.86,2,4-Oct,1,7,,10,0,1576,46.40%,17,f,0,0,1,INDIVIDUAL,0,1,0,0,0,71335,62187,2200
